HOG	OG	Gene Tree Parent Clade	Prokka on dataset 1_ faa	Prokka on dataset 2_ faa	Prokka on dataset 3_ faa	Prokka on dataset 4_ faa
N2.HOG0001596	OG0001550	n0			AS2_00968	KD33716_00906
N2.HOG0001597	OG0001551	n0			AS2_00967	KD33716_00905
N2.HOG0001598	OG0001552	n0			AS2_00962	KD33716_00901
N2.HOG0001599	OG0001553	n0			AS2_00959	KD33716_00899
N2.HOG0001600	OG0001554	n0			AS2_00958	KD33716_00898
N2.HOG0001601	OG0001555	n0			AS2_00957	KD33716_00897
N2.HOG0001602	OG0001556	n0			AS2_00956	KD33716_00896
N2.HOG0001603	OG0001557	n0			AS2_00955	KD33716_00895
N2.HOG0001604	OG0001558	n0			AS2_00954	KD33716_00894
N2.HOG0001605	OG0001559	n0			AS2_00953	KD33716_00893
N2.HOG0001606	OG0001560	n0			AS2_00952	KD33716_00892
N2.HOG0001607	OG0001561	n0			AS2_00951	KD33716_00891
N2.HOG0001608	OG0001562	n0			AS2_00950	KD33716_00890
N2.HOG0001609	OG0001563	n0			AS2_00949	KD33716_00889
N2.HOG0001610	OG0001564	n0			AS2_00948	KD33716_00888
N2.HOG0001611	OG0001565	n0			AS2_00943	KD33716_00884
N2.HOG0001612	OG0001566	n0			AS2_00942	KD33716_00877
N2.HOG0001613	OG0001567	n0			AS2_00941	KD33716_00876
N2.HOG0001614	OG0001568	n0			AS2_00940	KD33716_00875
N2.HOG0001615	OG0001569	n0			AS2_00938	KD33716_00873
N2.HOG0001616	OG0001570	n0			AS2_00937	KD33716_00872
N2.HOG0001617	OG0001571	n0			AS2_00936	KD33716_00868
N2.HOG0001618	OG0001572	n0			AS2_00935	KD33716_00866
N2.HOG0001619	OG0001573	n0			AS2_00934	KD33716_00865
N2.HOG0001620	OG0001574	n0			AS2_00931	KD33716_00863
N2.HOG0001621	OG0001575	n0			AS2_00930	KD33716_01592
N2.HOG0001622	OG0001576	n0			AS2_00928	KD33716_00862
N2.HOG0001623	OG0001577	n0			AS2_00927	KD33716_00861
N2.HOG0001624	OG0001578	n0			AS2_00926	KD33716_00860
N2.HOG0001625	OG0001579	n0			AS2_00925	KD33716_00859
N2.HOG0001626	OG0001580	n0			AS2_00924	KD33716_00858
N2.HOG0001627	OG0001581	n0			AS2_00923	KD33716_00857
N2.HOG0001628	OG0001582	n0			AS2_00922	KD33716_00856
N2.HOG0001629	OG0001583	n0			AS2_00921	KD33716_00855
N2.HOG0001630	OG0001584	n0			AS2_00918	KD33716_00853
N2.HOG0001631	OG0001585	n0			AS2_00914	KD33716_00852
N2.HOG0001632	OG0001586	n0			AS2_00913	KD33716_00851
N2.HOG0001633	OG0001587	n0			AS2_00912	KD33716_00850
N2.HOG0001634	OG0001588	n0			AS2_00911	KD33716_00847
N2.HOG0001635	OG0001589	n0			AS2_00907	KD33716_00846
N2.HOG0001636	OG0001590	n0			AS2_00894	KD33716_00834, KD33716_00439
N2.HOG0001637	OG0001591	n0			AS2_00893	KD33716_00833
N2.HOG0001638	OG0001592	n0			AS2_00891	KD33716_00832
N2.HOG0001639	OG0001593	n0			AS2_00890	KD33716_00831
N2.HOG0001640	OG0001594	n0			AS2_00889	KD33716_00830
N2.HOG0001641	OG0001595	n0			AS2_00888	KD33716_00829
N2.HOG0001642	OG0001596	n0			AS2_00887	KD33716_00828
N2.HOG0001643	OG0001597	n0			AS2_00884	KD33716_00826
N2.HOG0001644	OG0001598	n0			AS2_00880	KD33716_00815
N2.HOG0001645	OG0001599	n0			AS2_00879	KD33716_00814
N2.HOG0001646	OG0001600	n0			AS2_00878	KD33716_00813
N2.HOG0001647	OG0001601	n0			AS2_00877	KD33716_00812
N2.HOG0001648	OG0001602	n0			AS2_00876	KD33716_00811
N2.HOG0001649	OG0001603	n0			AS2_00873	KD33716_00809
N2.HOG0001650	OG0001604	n0			AS2_00871	KD33716_00807
N2.HOG0001651	OG0001605	n0			AS2_00869	KD33716_00806
N2.HOG0001652	OG0001606	n0			AS2_00868	KD33716_00805
N2.HOG0001653	OG0001607	n0			AS2_00867	KD33716_01757
N2.HOG0001654	OG0001608	n0			AS2_00866	KD33716_00804
N2.HOG0001655	OG0001609	n0			AS2_00865	KD33716_00803
N2.HOG0001656	OG0001610	n0			AS2_00864	KD33716_00802
N2.HOG0001657	OG0001611	n0			AS2_00863	KD33716_00801
N2.HOG0001658	OG0001612	n0			AS2_00860	KD33716_00798
N2.HOG0001659	OG0001613	n0			AS2_00859	KD33716_00795
N2.HOG0001660	OG0001614	n0			AS2_00857	KD33716_00793
N2.HOG0001661	OG0001615	n0			AS2_00839	KD33716_00776
N2.HOG0001662	OG0001616	n0			AS2_00838	KD33716_00775
N2.HOG0001663	OG0001617	n0			AS2_00837	KD33716_00774
N2.HOG0001664	OG0001618	n0			AS2_00836	KD33716_00773
N2.HOG0001665	OG0001619	n0			AS2_00835	KD33716_00772
N2.HOG0001666	OG0001620	n0			AS2_00834	KD33716_00771
N2.HOG0001667	OG0001621	n0			AS2_00833	KD33716_00770
N2.HOG0001668	OG0001622	n0			AS2_00832	KD33716_00769
N2.HOG0001669	OG0001623	n0			AS2_00831	KD33716_00768
N2.HOG0001670	OG0001624	n0			AS2_00830	KD33716_00767
N2.HOG0001671	OG0001625	n0			AS2_00829	KD33716_00766
N2.HOG0001672	OG0001626	n0			AS2_00805	KD33716_00764
N2.HOG0001673	OG0001627	n0			AS2_00804	KD33716_00763
N2.HOG0001674	OG0001628	n0			AS2_02537	KD33716_00761
N2.HOG0001675	OG0001629	n0			AS2_00802	KD33716_00760
N2.HOG0001676	OG0001630	n0			AS2_00798	KD33716_00759
N2.HOG0001677	OG0001631	n0			AS2_00797	KD33716_00758
N2.HOG0001678	OG0001632	n0			AS2_00796	KD33716_00757
N2.HOG0001679	OG0001633	n0			AS2_00795	KD33716_02090
N2.HOG0001680	OG0001634	n0			AS2_00794	KD33716_00756
N2.HOG0001681	OG0001635	n0			AS2_00793	KD33716_00754
N2.HOG0001682	OG0001636	n0			AS2_00792	KD33716_00753
N2.HOG0001683	OG0001637	n0			AS2_00791	KD33716_00752
N2.HOG0001684	OG0001638	n0			AS2_00787	KD33716_01226
N2.HOG0001685	OG0001639	n0			AS2_00783	KD33716_00749
N2.HOG0001686	OG0001640	n0			AS2_00781	KD33716_00748
N2.HOG0001687	OG0001641	n0			AS2_00780	KD33716_00747
N2.HOG0001688	OG0001642	n0			AS2_00807, AS2_00142	KD33716_00104
N2.HOG0001689	OG0001643	n0			AS2_00778	KD33716_00746
N2.HOG0001690	OG0001644	n0				KD33716_00731
N2.HOG0001691	OG0001645	n0			AS2_00770	KD33716_00740
N2.HOG0001692	OG0001646	n0			AS2_00769	KD33716_00126
N2.HOG0001693	OG0001647	n0			AS2_00711	KD33716_00726
N2.HOG0001694	OG0001648	n0			AS2_00764	KD33716_00728
N2.HOG0001695	OG0001649	n0			AS2_00763	KD33716_00727
N2.HOG0001696	OG0001650	n0			AS2_00760	KD33716_00723
N2.HOG0001697	OG0001651	n0				KD33716_02222, KD33716_02426, KD33716_02440
N2.HOG0001698	OG0001652	n0			AS2_00742, AS2_00559	KD33716_00487
N2.HOG0001699	OG0001653	n0			AS2_00704	KD33716_00614
N2.HOG0001700	OG0001654	n0			AS2_00703	KD33716_00613
N2.HOG0001701	OG0001655	n0			AS2_00701	KD33716_00611
N2.HOG0001702	OG0001656	n0			AS2_00700	KD33716_00610
N2.HOG0001703	OG0001657	n0			AS2_00699	KD33716_00609
N2.HOG0001704	OG0001658	n0			AS2_00698	KD33716_00608
N2.HOG0001705	OG0001659	n0			AS2_00697	KD33716_00607
N2.HOG0001706	OG0001660	n0			AS2_00696	KD33716_00606
N2.HOG0001707	OG0001661	n0			AS2_00586, AS2_00695	
N2.HOG0001708	OG0001662	n0			AS2_00688	KD33716_00604
N2.HOG0001709	OG0001663	n0			AS2_00687	KD33716_00603
N2.HOG0001710	OG0001664	n0			AS2_00684	KD33716_00599
N2.HOG0001711	OG0001665	n0			AS2_00683	KD33716_00598
N2.HOG0001712	OG0001666	n0			AS2_00680	KD33716_00594
N2.HOG0001713	OG0001667	n0			AS2_00677	KD33716_00592
N2.HOG0001714	OG0001668	n0			AS2_00676	KD33716_00591
N2.HOG0001715	OG0001669	n0			AS2_00675	KD33716_00593
N2.HOG0001716	OG0001670	n0			AS2_00674	KD33716_00590
N2.HOG0001717	OG0001671	n0			AS2_00673	KD33716_00589
N2.HOG0001718	OG0001672	n0			AS2_00672	KD33716_00588
N2.HOG0001719	OG0001673	n0			AS2_00669	KD33716_00586
N2.HOG0001720	OG0001674	n0			AS2_00668	KD33716_00585
N2.HOG0001721	OG0001675	n0			AS2_00667	KD33716_00583
N2.HOG0001722	OG0001676	n0			AS2_00666	KD33716_00582
N2.HOG0001723	OG0001677	n0			AS2_00665	KD33716_00581
N2.HOG0001724	OG0001678	n0			AS2_00663	KD33716_00580
N2.HOG0001725	OG0001679	n0			AS2_00662	KD33716_00579
N2.HOG0001726	OG0001680	n0			AS2_00661	KD33716_00578
N2.HOG0001727	OG0001681	n0			AS2_00660	KD33716_00577
N2.HOG0001728	OG0001682	n0			AS2_00659	KD33716_00576
N2.HOG0001729	OG0001683	n0			AS2_00656	KD33716_00574
N2.HOG0001730	OG0001684	n0			AS2_00655	KD33716_00572
N2.HOG0001731	OG0001685	n0			AS2_00654	KD33716_00570
N2.HOG0001732	OG0001686	n0			AS2_00653	KD33716_00569
N2.HOG0001733	OG0001687	n0			AS2_00652	KD33716_00568
N2.HOG0001734	OG0001688	n0			AS2_00651	KD33716_00567
N2.HOG0001735	OG0001689	n0			AS2_00650	KD33716_00566
N2.HOG0001736	OG0001690	n0			AS2_00649	KD33716_00565
N2.HOG0001737	OG0001691	n0			AS2_00648	KD33716_00564
N2.HOG0001738	OG0001692	n0			AS2_00647	KD33716_00563
N2.HOG0001739	OG0001693	n0			AS2_00638	KD33716_00561
N2.HOG0001740	OG0001694	n0			AS2_00636	KD33716_00560
N2.HOG0001741	OG0001695	n0			AS2_00635	KD33716_00559
N2.HOG0001742	OG0001696	n0			AS2_00634	KD33716_00558
N2.HOG0001743	OG0001697	n0			AS2_00633	KD33716_00557
N2.HOG0001744	OG0001698	n0			AS2_00632	KD33716_00556
N2.HOG0001745	OG0001699	n0			AS2_00716	KD33716_00554
N2.HOG0001746	OG0001700	n0			AS2_00629	KD33716_00553
N2.HOG0001747	OG0001701	n0			AS2_00627	KD33716_00551
N2.HOG0001748	OG0001702	n0			AS2_00626	KD33716_00550
N2.HOG0001749	OG0001703	n0			AS2_00622	KD33716_00547
N2.HOG0001750	OG0001704	n0			AS2_00621	KD33716_00546
N2.HOG0001751	OG0001705	n0			AS2_00613	KD33716_00537
N2.HOG0001752	OG0001706	n0			AS2_00612	KD33716_00536
N2.HOG0001753	OG0001707	n0			AS2_00611	KD33716_00535
N2.HOG0001754	OG0001708	n0			AS2_00610	KD33716_00534
N2.HOG0001755	OG0001709	n0				KD33716_00306, KD33716_00334
N2.HOG0001756	OG0001710	n0			AS2_00609	KD33716_00533
N2.HOG0001757	OG0001711	n0			AS2_00601	KD33716_00523
N2.HOG0001758	OG0001712	n0			AS2_00600	KD33716_00522
N2.HOG0001759	OG0001713	n0			AS2_00599	KD33716_00521
N2.HOG0001760	OG0001714	n0			AS2_00596	KD33716_00519
N2.HOG0001761	OG0001715	n0			AS2_00593	KD33716_00516
N2.HOG0001762	OG0001716	n0			AS2_00585	KD33716_00512
N2.HOG0001763	OG0001717	n0			AS2_00584	KD33716_00510
N2.HOG0001764	OG0001718	n0			AS2_00583	KD33716_00509
N2.HOG0001765	OG0001719	n0			AS2_00582	KD33716_00508
N2.HOG0001766	OG0001720	n0			AS2_00579	KD33716_00506
N2.HOG0001767	OG0001721	n0			AS2_00577	KD33716_00504
N2.HOG0001768	OG0001722	n0			AS2_00576	KD33716_00503
N2.HOG0001769	OG0001723	n0			AS2_00575	KD33716_00502
N2.HOG0001770	OG0001724	n0			AS2_00574	KD33716_00501
N2.HOG0001771	OG0001725	n0			AS2_00573	KD33716_00500
N2.HOG0001772	OG0001726	n0			AS2_00572	KD33716_00499
N2.HOG0001773	OG0001727	n0			AS2_00569	KD33716_00496
N2.HOG0001774	OG0001728	n0			AS2_00568	KD33716_00495
N2.HOG0001775	OG0001729	n0			AS2_00567	KD33716_00492
N2.HOG0001776	OG0001730	n0			AS2_00566	KD33716_00491
N2.HOG0001777	OG0001731	n0			AS2_00565	KD33716_00490
N2.HOG0001778	OG0001732	n0			AS2_00563	KD33716_00489
N2.HOG0001779	OG0001733	n0			AS2_00557	KD33716_00484
N2.HOG0001780	OG0001734	n0			AS2_00554	KD33716_00483
N2.HOG0001781	OG0001735	n0			AS2_00546	KD33716_00482
N2.HOG0001782	OG0001736	n0			AS2_00549	KD33716_00478
N2.HOG0001783	OG0001737	n0			AS2_00548	KD33716_00479
N2.HOG0001784	OG0001738	n0			AS2_00547	KD33716_00480
N2.HOG0001785	OG0001739	n0			AS2_00545	KD33716_00481
N2.HOG0001786	OG0001740	n0			AS2_00542	KD33716_01787
N2.HOG0001787	OG0001741	n0			AS2_00496	KD33716_01297
N2.HOG0001788	OG0001742	n0			AS2_00541	KD33716_00472
N2.HOG0001789	OG0001743	n0			AS2_00537	KD33716_00468
N2.HOG0001790	OG0001744	n0			AS2_00535, AS2_02645	
N2.HOG0001791	OG0001745	n0			AS2_00534, AS2_02646	
N2.HOG0001792	OG0001746	n0			AS2_00531, AS2_02650	
N2.HOG0001793	OG0001747	n0			AS2_00525	KD33716_00467
N2.HOG0001794	OG0001748	n0			AS2_00527	KD33716_00465
N2.HOG0001795	OG0001749	n0			AS2_00515	KD33716_00462
N2.HOG0001796	OG0001750	n0			AS2_00513	KD33716_00454
N2.HOG0001797	OG0001751	n0			AS2_00506	KD33716_00442
N2.HOG0001798	OG0001752	n0			AS2_00505	KD33716_00441
N2.HOG0001799	OG0001753	n0			AS2_00502	KD33716_02088
N2.HOG0001800	OG0001754	n0			AS2_00500	KD33716_00511
N2.HOG0001801	OG0001755	n0				KD33716_00418
N2.HOG0001802	OG0001756	n0			AS2_00499	KD33716_00437
N2.HOG0001803	OG0001757	n0			AS2_00477	KD33716_00432
N2.HOG0001804	OG0001758	n0			AS2_00476	KD33716_00431
N2.HOG0001805	OG0001759	n0			AS2_00475	KD33716_00430
N2.HOG0001806	OG0001760	n0			AS2_00474	KD33716_00429
N2.HOG0001807	OG0001761	n0			AS2_00462	KD33716_00493
N2.HOG0001808	OG0001762	n0			AS2_00461	KD33716_00494
N2.HOG0001809	OG0001763	n0			AS2_00460	KD33716_00410
N2.HOG0001810	OG0001764	n0			AS2_00459	KD33716_00408
N2.HOG0001811	OG0001765	n0			AS2_00454	KD33716_00406
N2.HOG0001812	OG0001766	n0			AS2_00452	KD33716_00405
N2.HOG0001813	OG0001767	n0			AS2_00451	KD33716_00404
N2.HOG0001814	OG0001768	n0			AS2_00450	KD33716_00403
N2.HOG0001815	OG0001769	n0			AS2_00449	KD33716_00401
N2.HOG0001816	OG0001770	n0			AS2_00448	KD33716_00400
N2.HOG0001817	OG0001771	n0			AS2_00447	KD33716_00399
N2.HOG0001818	OG0001772	n0			AS2_00446	KD33716_00398
N2.HOG0001819	OG0001773	n0			AS2_00443	KD33716_00396
N2.HOG0001820	OG0001774	n0			AS2_00442	KD33716_00395
N2.HOG0001821	OG0001775	n0			AS2_00441	KD33716_00394
N2.HOG0001822	OG0001776	n0			AS2_00440	KD33716_00393
N2.HOG0001823	OG0001777	n0			AS2_00437	KD33716_00390
N2.HOG0001824	OG0001778	n0			AS2_00436	KD33716_00388
N2.HOG0001825	OG0001779	n0			AS2_00435	KD33716_00387
N2.HOG0001826	OG0001780	n0			AS2_00433	KD33716_00385
N2.HOG0001827	OG0001781	n0			AS2_00430	KD33716_00383
N2.HOG0001828	OG0001782	n0			AS2_00429	KD33716_00382
N2.HOG0001829	OG0001783	n0			AS2_00428	KD33716_00381
N2.HOG0001830	OG0001784	n0			AS2_00427	KD33716_00380
N2.HOG0001831	OG0001785	n0			AS2_00426	KD33716_00379
N2.HOG0001832	OG0001786	n0			AS2_00425	KD33716_00378
N2.HOG0001833	OG0001787	n0			AS2_00424	KD33716_00377
N2.HOG0001834	OG0001788	n0			AS2_02197, AS2_02199, AS2_00035	
N2.HOG0001835	OG0001789	n1			AS2_00690	
N2.HOG0001836	OG0001789	n2			AS2_00775	
N2.HOG0001837	OG0001790	n0			AS2_02432	KD33716_02316
N2.HOG0001838	OG0001791	n0			AS2_01219, AS2_01224, AS2_02437	
N2.HOG0001839	OG0001792	n0			AS2_02273, AS2_02633	KD33716_01825
N2.HOG0001840	OG0001793	n0			AS2_01010, AS2_00855	KD33716_00792
N2.HOG0001841	OG0001794	n0			AS2_00731	KD33716_00679, KD33716_02215
N2.HOG0001842	OG0001795	n0			AS2_00616, AS2_02658	KD33716_00540
N2.HOG0001843	OG0001796	n0			AS2_02660, AS2_00614	KD33716_00538
N2.HOG0001844	OG0001797	n0			AS2_00268, AS2_00091	KD33716_00134
N2.HOG0001845	OG0001798	n0			AS2_00267, AS2_00090	KD33716_00135
N2.HOG0001846	OG0001799	n0			AS2_00266, AS2_00089	KD33716_00136
N2.HOG0001847	OG0001800	n0			AS2_00750, AS2_00733, AS2_02328	KD33716_00415
N2.HOG0001848	OG0001801	n0			AS2_02190, AS2_02669, AS2_02581	KD33716_02089
N2.HOG0001849	OG0001802	n0			AS2_02651, AS2_02337, AS2_02342, AS2_02640	
N2.HOG0001850	OG0001803	n0				KD33716_00310, KD33716_01773, KD33716_00655, KD33716_00409
N2.HOG0001851	OG0001804	n0				KD33716_00661, KD33716_01398, KD33716_00722, KD33716_00698
N2.HOG0001852	OG0001805	n0				KD33716_00674, KD33716_02225, KD33716_02226, KD33716_00675
N2.HOG0001853	OG0002030	-			AS2_01507, AS2_02340, AS2_00130	
N2.HOG0001854	OG0002031	-			AS2_00368, AS2_00367, AS2_01750	
N2.HOG0001855	OG0002032	-			AS2_00388	KD33716_01831, KD33716_00656
N2.HOG0001856	OG0002033	-			AS2_00523, AS2_02663	KD33716_00072
N2.HOG0001857	OG0002034	-			AS2_00570	KD33716_00497, KD33716_00659
N2.HOG0001858	OG0002035	-			AS2_01322, AS2_00591	KD33716_00514
N2.HOG0001859	OG0002036	-			AS2_00712	KD33716_00721, KD33716_00697
N2.HOG0001860	OG0002037	-			AS2_00736, AS2_00740	KD33716_00488
N2.HOG0001861	OG0002038	-			AS2_01314, AS2_00898, AS2_01316	
N2.HOG0001862	OG0002039	-			AS2_02329	KD33716_00693, KD33716_00346
N2.HOG0001863	OG0002040	-			AS2_02431	KD33716_02312, KD33716_02276
N2.HOG0001864	OG0002041	-				KD33716_00939, KD33716_00055, KD33716_01294
N2.HOG0001865	OG0002042	-				KD33716_00665, KD33716_00416, KD33716_00329
N2.HOG0001866	OG0002043	-				KD33716_02238, KD33716_00696, KD33716_00628
N2.HOG0001867	OG0002195	-			AS2_00078	KD33716_00062
N2.HOG0001868	OG0002196	-			AS2_00094	KD33716_00065
N2.HOG0001869	OG0002197	-			AS2_00101, AS2_00874	
N2.HOG0001870	OG0002198	-			AS2_00115	KD33716_00083
N2.HOG0001871	OG0002199	-			AS2_00117	KD33716_00085
N2.HOG0001872	OG0002200	-			AS2_00148	KD33716_00106
N2.HOG0001873	OG0002201	-			AS2_00170	KD33716_00121
N2.HOG0001874	OG0002202	-			AS2_00177	KD33716_00471
N2.HOG0001875	OG0002203	-			AS2_00249	KD33716_00183
N2.HOG0001876	OG0002204	-			AS2_00290	KD33716_00236
N2.HOG0001877	OG0002205	-			AS2_00340	KD33716_00280
N2.HOG0001878	OG0002206	-			AS2_00345	KD33716_00283
N2.HOG0001879	OG0002207	-			AS2_00347	KD33716_00285
N2.HOG0001880	OG0002208	-			AS2_00350	KD33716_02481
N2.HOG0001881	OG0002209	-			AS2_00394	KD33716_00663
N2.HOG0001882	OG0002210	-			AS2_00395	KD33716_00664
N2.HOG0001883	OG0002211	-			AS2_00396	KD33716_00309
N2.HOG0001884	OG0002212	-			AS2_00438	KD33716_00391
N2.HOG0001885	OG0002213	-			AS2_02684, AS2_00484	
N2.HOG0001886	OG0002214	-			AS2_00486	KD33716_00927
N2.HOG0001887	OG0002215	-			AS2_00491, AS2_00765	
N2.HOG0001888	OG0002216	-			AS2_00497	KD33716_00412
N2.HOG0001889	OG0002217	-			AS2_00507	KD33716_00443
N2.HOG0001890	OG0002218	-			AS2_00510	KD33716_00444
N2.HOG0001891	OG0002219	-			AS2_00512	KD33716_00449
N2.HOG0001892	OG0002220	-			AS2_00517	KD33716_00466
N2.HOG0001893	OG0002221	-			AS2_00521	KD33716_00476
N2.HOG0001894	OG0002222	-			AS2_00552	KD33716_00475
N2.HOG0001895	OG0002223	-			AS2_00558	KD33716_00485
N2.HOG0001896	OG0002224	-			AS2_00571	KD33716_00498
N2.HOG0001897	OG0002225	-			AS2_00581	KD33716_00799
N2.HOG0001898	OG0002226	-			AS2_00592	KD33716_00515
N2.HOG0001899	OG0002227	-			AS2_00618	KD33716_00543
N2.HOG0001900	OG0002228	-			AS2_00619, AS2_00717	
N2.HOG0001901	OG0002229	-			AS2_00639	KD33716_01983
N2.HOG0001902	OG0002230	-			AS2_00644	KD33716_02224
N2.HOG0001903	OG0002231	-			AS2_00645	KD33716_01292
N2.HOG0001904	OG0002232	-			AS2_00671	KD33716_00587
N2.HOG0001905	OG0002233	-			AS2_00710, AS2_00768	
N2.HOG0001906	OG0002234	-			AS2_00735, AS2_00745	
N2.HOG0001907	OG0002235	-			AS2_00754	KD33716_02190
N2.HOG0001908	OG0002236	-			AS2_00759	KD33716_01982
N2.HOG0001909	OG0002237	-			AS2_00761	KD33716_00724
N2.HOG0001910	OG0002238	-			AS2_00762	KD33716_00725
N2.HOG0001911	OG0002239	-			AS2_00773	KD33716_02404
N2.HOG0001912	OG0002240	-			AS2_02006, AS2_00827	
N2.HOG0001913	OG0002241	-			AS2_00852	KD33716_00789
N2.HOG0001914	OG0002242	-			AS2_00861	KD33716_00800
N2.HOG0001915	OG0002243	-			AS2_00883	KD33716_00825
N2.HOG0001916	OG0002244	-			AS2_00897, AS2_01315	
N2.HOG0001917	OG0002245	-			AS2_00933	KD33716_00864
N2.HOG0001918	OG0002246	-			AS2_00944	KD33716_01225
N2.HOG0001919	OG0002247	-			AS2_00947	KD33716_00887
N2.HOG0001920	OG0002248	-			AS2_00960	KD33716_00900
N2.HOG0001921	OG0002249	-			AS2_00978	KD33716_00942
N2.HOG0001922	OG0002250	-			AS2_01005	KD33716_00949
N2.HOG0001923	OG0002251	-			AS2_01011	KD33716_00954
N2.HOG0001924	OG0002252	-			AS2_01012	KD33716_00955
N2.HOG0001925	OG0002253	-			AS2_01023	KD33716_00964
N2.HOG0001926	OG0002254	-			AS2_01039, AS2_01321	
N2.HOG0001927	OG0002255	-			AS2_01076	KD33716_01011
N2.HOG0001928	OG0002256	-			AS2_01077	KD33716_01012
N2.HOG0001929	OG0002257	-			AS2_01138	KD33716_01067
N2.HOG0001930	OG0002258	-			AS2_01212, AS2_01871	
N2.HOG0001931	OG0002259	-			AS2_01264	KD33716_01173
N2.HOG0001932	OG0002260	-			AS2_01272	KD33716_02055
N2.HOG0001933	OG0002261	-			AS2_01284	KD33716_02482
N2.HOG0001934	OG0002262	-			AS2_01296	KD33716_01205
N2.HOG0001935	OG0002263	-			AS2_01297	KD33716_01206
N2.HOG0001936	OG0002264	-			AS2_01309	KD33716_02234
N2.HOG0001937	OG0002265	-			AS2_02210, AS2_01311	
N2.HOG0001938	OG0002266	-			AS2_01319	KD33716_01227
N2.HOG0001939	OG0002267	-			AS2_01502	KD33716_00290
N2.HOG0001940	OG0002268	-			AS2_01644	KD33716_01541
N2.HOG0001941	OG0002269	-			AS2_01919	KD33716_01867
N2.HOG0001942	OG0002270	-			AS2_01924	KD33716_01875
N2.HOG0001943	OG0002271	-			AS2_02013	KD33716_01290
N2.HOG0001944	OG0002272	-			AS2_02122	KD33716_02013
N2.HOG0001945	OG0002273	-			AS2_02208	KD33716_01797
N2.HOG0001946	OG0002274	-			AS2_02247	KD33716_02120
N2.HOG0001947	OG0002275	-			AS2_02277	KD33716_01291
N2.HOG0001948	OG0002276	-			AS2_02324	KD33716_02187
N2.HOG0001949	OG0002277	-			AS2_02345	KD33716_00308
N2.HOG0001950	OG0002278	-			AS2_02361	KD33716_02252
N2.HOG0001951	OG0002279	-			AS2_02554	KD33716_02424
N2.HOG0001952	OG0002280	-			AS2_02638	KD33716_01769
N2.HOG0001953	OG0002281	-			AS2_02639	KD33716_01770
N2.HOG0001954	OG0002282	-			AS2_02652	KD33716_01771
N2.HOG0001955	OG0002283	-			AS2_02670	KD33716_00542
N2.HOG0001956	OG0002284	-			AS2_02675	KD33716_02487
N2.HOG0001957	OG0002285	-				KD33716_01380, KD33716_00003
N2.HOG0001958	OG0002286	-				KD33716_00051, KD33716_01208
N2.HOG0001959	OG0002287	-				KD33716_00307, KD33716_00335
N2.HOG0001960	OG0002288	-				KD33716_00343, KD33716_00323
N2.HOG0001961	OG0002289	-				KD33716_00324, KD33716_00344
N2.HOG0001962	OG0002290	-				KD33716_00327, KD33716_00333
N2.HOG0001963	OG0002291	-				KD33716_00332, KD33716_00337
N2.HOG0001964	OG0002292	-				KD33716_00425, KD33716_01186
N2.HOG0001965	OG0002293	-				KD33716_00634, KD33716_00633
N2.HOG0001966	OG0002294	-				KD33716_00642, KD33716_01228
N2.HOG0001967	OG0002295	-				KD33716_00938, KD33716_00666
N2.HOG0001968	OG0002296	-				KD33716_00667, KD33716_00699
N2.HOG0001969	OG0002297	-				KD33716_00677, KD33716_00673
N2.HOG0001970	OG0002298	-				KD33716_00685, KD33716_00686
N2.HOG0001971	OG0002299	-				KD33716_00695, KD33716_02179
N2.HOG0001972	OG0002300	-				KD33716_00736, KD33716_00738
N2.HOG0001973	OG0002301	-				KD33716_01054, KD33716_01056
N2.HOG0001974	OG0002302	-				KD33716_01187, KD33716_02289
N2.HOG0001975	OG0002303	-				KD33716_01821, KD33716_01785
N2.HOG0001976	OG0002304	-				KD33716_01790, KD33716_01788
N2.HOG0001977	OG0002305	-				KD33716_01823, KD33716_01870
N2.HOG0001978	OG0002306	-				KD33716_02319, KD33716_02318
