metric	value1	value2	value3	value4
common_feature_count	11858	
same_position_count	2558	
ref_control_count	922	
query_control_count	1424	
ref_noncontrol_count	33	
query_noncontrol_count	32	
ref_guide_target	guide	target	cell_count
ref_guide_target	CDC73-I2	CDC73	77
ref_guide_target	CPSF1-I3	CPSF1	306
ref_guide_target	CPSF2-I1	CPSF2	151
ref_guide_target	CPSF3-I3	CPSF3	125
ref_guide_target	CPSF3L-I8	CPSF3L	33
ref_guide_target	CPSF4-I8	CPSF4	63
ref_guide_target	CPSF6-I5	CPSF6	107
ref_guide_target	CPSF7-I1	CPSF7	156
ref_guide_target	CSTF1-I5	CSTF1	31
ref_guide_target	CSTF2-I4	CSTF2	93
ref_guide_target	CSTF3-I5	CSTF3	116
ref_guide_target	CTR9-I7	CTR9	108
ref_guide_target	FIP1L1-I1	FIP1L1	74
ref_guide_target	LEO1-I2	LEO1	246
ref_guide_target	NUDT21-I3	NUDT21	178
ref_guide_target	PABPC1-I1	PABPC1	67
ref_guide_target	PABPN1-I2	PABPN1	29
ref_guide_target	PAF1-I6	PAF1	28
ref_guide_target	PAPOLA-I3	PAPOLA	164
ref_guide_target	PCF11-I5	PCF11	43
ref_guide_target	PHF3-I5	PHF3	158
ref_guide_target	RBBP6-I4	RBBP6	83
ref_guide_target	RPAP2-I2	RPAP2	5
ref_guide_target	RPRD1A-I5	RPRD1A	89
ref_guide_target	RPRD1B-I1	RPRD1B	120
ref_guide_target	SCAF1-I2	SCAF1	61
ref_guide_target	SCAF11-I3	SCAF11	144
ref_guide_target	SCAF4-I4	SCAF4	139
ref_guide_target	SCAF8-I3	SCAF8	199
ref_guide_target	SF3A1-I5	SF3A1	12
ref_guide_target	SRSF3-I1	SRSF3	27
ref_guide_target	SYMPK-I3	SYMPK	8
ref_guide_target	THOC5-I1	THOC5	21
match	ref_guide	target	method	query_guide	score	rank
match	THOC5-I1	THOC5	pearson_var2000	guide4	0.21920944804221462	5
match	THOC5-I1	THOC5	pearson_var5000	guide20	0.2703330713281638	1
match	THOC5-I1	THOC5	pearson_var5000	guide27	0.26639533610944727	2
match	THOC5-I1	THOC5	pearson_var5000	guide4	0.25974643693551885	3
match	THOC5-I1	THOC5	pearson_var5000	guide16	0.2513106490870001	4
match	THOC5-I1	THOC5	pearson_var5000	guide17	0.2490815414332313	5
query_guide_count	guide	count
query_guide_count	NT-I1	119
query_guide_count	NT-I10	277
query_guide_count	NT-I2	175
query_guide_count	NT-I3	152
query_guide_count	NT-I4	90
query_guide_count	NT-I5	117
query_guide_count	NT-I6	158
query_guide_count	NT-I7	150
query_guide_count	NT-I8	82
query_guide_count	NT-I9	104
query_guide_count	guide1	199
query_guide_count	guide10	16
query_guide_count	guide11	158
query_guide_count	guide12	20
query_guide_count	guide13	86
query_guide_count	guide14	55
query_guide_count	guide15	55
query_guide_count	guide16	40
query_guide_count	guide17	27
query_guide_count	guide18	97
query_guide_count	guide19	32
query_guide_count	guide2	200
query_guide_count	guide20	43
query_guide_count	guide21	38
query_guide_count	guide22	29
query_guide_count	guide23	83
query_guide_count	guide24	65
query_guide_count	guide25	6
query_guide_count	guide26	15
query_guide_count	guide27	10
query_guide_count	guide28	16
query_guide_count	guide29	22
query_guide_count	guide3	23
query_guide_count	guide30	13
query_guide_count	guide31	10
query_guide_count	guide32	3
query_guide_count	guide4	68
query_guide_count	guide5	178
query_guide_count	guide6	127
query_guide_count	guide7	208
query_guide_count	guide8	102
query_guide_count	guide9	48
