geneID,KL1,KL2,KL3,WL1,WL2,WL3
ENSMUSG00000003273,0,3,1,1,0,0
ENSMUSG00000003279,0,0,0,0,0,0
ENSMUSG00000003282,43,61,22,34,41,58
ENSMUSG00000003283,8769,9109,8253,13264,14637,9379
ENSMUSG00000003299,532,495,500,530,545,562
ENSMUSG00000003308,2171,2065,1997,2818,3096,2902
ENSMUSG00000003309,0,0,0,4,4,1
ENSMUSG00000003316,1838,1852,752,2124,2165,1615
ENSMUSG00000003341,0,0,0,1,0,0
ENSMUSG00000003344,196,218,200,219,240,231
ENSMUSG00000003345,1122,1205,1658,896,1096,856
ENSMUSG00000003346,379,370,503,411,399,309
ENSMUSG00000003348,625,613,743,907,943,1693
ENSMUSG00000003352,56,60,474,197,233,1922
ENSMUSG00000003354,3,1,1,1,0,0
ENSMUSG00000003355,85,76,118,41,51,33
ENSMUSG00000003360,1081,1103,572,1419,1516,968
ENSMUSG00000003363,17294,17887,8700,14334,15533,8626
ENSMUSG00000003378,7,7,3,10,12,3
ENSMUSG00000003379,0,0,0,3,2,0
ENSMUSG00000003380,1522,1659,2213,862,879,678
ENSMUSG00000003382,2646,2685,5947,2882,2978,9345
ENSMUSG00000003402,2647,2790,1137,2014,2243,1569
ENSMUSG00000003410,0,0,0,4,0,0
ENSMUSG00000003411,1,0,0,6,3,0
ENSMUSG00000003418,4,1,12,11,3,43
ENSMUSG00000003420,143,136,105,229,213,97
ENSMUSG00000003421,416,438,433,506,616,546
ENSMUSG00000003423,155,159,232,209,261,271
ENSMUSG00000003429,2256,2201,2649,2527,2653,3312
ENSMUSG00000003435,1546,1573,928,1759,1960,1532
ENSMUSG00000003436,0,0,0,0,0,0
ENSMUSG00000003437,623,694,348,757,815,807
ENSMUSG00000003438,327,277,206,262,328,273
ENSMUSG00000003444,153,160,166,153,176,195
ENSMUSG00000003452,2,2,6,2,0,2
ENSMUSG00000003458,3905,4140,3093,4003,4031,4545
ENSMUSG00000003464,597,641,655,582,644,633
ENSMUSG00000003469,0,0,0,0,1,0
ENSMUSG00000003476,1,0,0,0,0,0
ENSMUSG00000003477,0,0,0,0,0,0
ENSMUSG00000003484,64,52,115,97,136,456
ENSMUSG00000003500,352,298,97,158,157,97
ENSMUSG00000003505,0,0,0,0,0,0
ENSMUSG00000003518,2065,2149,1138,743,765,1157
ENSMUSG00000003526,27,26,16,31,37,14
ENSMUSG00000003527,157,238,158,282,347,261
ENSMUSG00000003528,1141,1234,1601,1095,1278,1247
ENSMUSG00000003531,119,90,76,87,101,100
ENSMUSG00000003534,106,97,6,178,160,7
ENSMUSG00000003541,612,594,363,742,820,1397
ENSMUSG00000003545,0,4,1,2,3,17
ENSMUSG00000003546,312,389,283,78,118,141
ENSMUSG00000003549,185,175,120,219,206,154
ENSMUSG00000003555,0,0,0,0,0,0
ENSMUSG00000003559,66,57,29,29,35,41
ENSMUSG00000003573,1372,1390,789,327,327,277
ENSMUSG00000003575,272,258,130,185,185,238
ENSMUSG00000003581,139,123,116,188,191,237
ENSMUSG00000003585,1,15,10,9,14,10
ENSMUSG00000003604,195,177,171,206,176,224
ENSMUSG00000003617,279,299,141,2377,2417,611
ENSMUSG00000003623,398,429,519,206,305,291
ENSMUSG00000003644,1525,1673,1501,961,1018,1089
ENSMUSG00000003657,3,1,1,3,1,0
ENSMUSG00000003660,1965,1955,711,2048,2123,1988
ENSMUSG00000003662,293,336,294,234,279,384
ENSMUSG00000003665,3,3,3,13,13,20
ENSMUSG00000003680,125,119,110,172,221,208
ENSMUSG00000003721,918,1054,1104,194,210,240
ENSMUSG00000003731,1572,1602,1090,1683,1686,1991
ENSMUSG00000003746,407,413,375,320,309,390
ENSMUSG00000003752,106,120,73,121,133,102
ENSMUSG00000003762,168,184,157,235,197,184
ENSMUSG00000003778,511,526,348,554,653,454
ENSMUSG00000003779,78,73,13,69,97,131
ENSMUSG00000003808,490,476,359,614,586,545
ENSMUSG00000003809,68,68,37,64,66,56
ENSMUSG00000003810,980,999,412,854,888,760
ENSMUSG00000003812,1212,1383,751,849,964,545
ENSMUSG00000003813,1119,1149,889,1152,1165,986
ENSMUSG00000003814,19665,20878,10993,11146,11468,16209
ENSMUSG00000003824,18,28,29,26,21,58
ENSMUSG00000003847,1556,1643,792,1980,1956,1950
ENSMUSG00000003848,129,135,70,130,139,124
ENSMUSG00000003849,6118,5706,7537,121,143,228
ENSMUSG00000003863,1261,1409,1498,1660,1639,1356
ENSMUSG00000003865,179,214,52,285,303,256
ENSMUSG00000003868,173,197,107,245,286,254
ENSMUSG00000003872,0,0,0,0,0,0
ENSMUSG00000003873,715,695,970,611,635,743
ENSMUSG00000003882,6785,6800,4537,6767,6718,6204
ENSMUSG00000003923,226,215,231,265,290,274
ENSMUSG00000003929,83,64,32,71,77,95
ENSMUSG00000003934,5,1,1,5,5,3
ENSMUSG00000003948,81,78,45,59,71,55
ENSMUSG00000003949,3,1,0,1,1,0
ENSMUSG00000003955,126,129,88,173,217,105
ENSMUSG00000003970,3747,3868,3851,4144,4617,4200
ENSMUSG00000003974,0,0,0,0,0,0
ENSMUSG00000003992,64,35,57,46,36,34
ENSMUSG00000004018,56,51,36,39,41,65
ENSMUSG00000004031,0,0,0,0,0,0
ENSMUSG00000004032,18,16,27,25,20,20
ENSMUSG00000004035,3,0,0,2,0,1
ENSMUSG00000004038,1,2,2,3,1,0
ENSMUSG00000004040,3271,3044,2447,8983,9531,7635
ENSMUSG00000004043,1128,1101,1357,1187,1295,3499
ENSMUSG00000004044,211,187,13,257,260,66
ENSMUSG00000004054,1268,1273,1073,1267,1396,1183
ENSMUSG00000004056,1541,1590,1515,1520,1613,1688
ENSMUSG00000004069,422,424,267,420,442,471
ENSMUSG00000004070,2128,2202,2056,3190,3648,2265
ENSMUSG00000004071,326,350,169,295,330,223
ENSMUSG00000004085,301,255,98,220,235,206
ENSMUSG00000004096,2065,1930,2226,2049,2518,2070
ENSMUSG00000004098,862,885,243,1163,1354,250
ENSMUSG00000004099,1566,1607,725,928,1075,1267
ENSMUSG00000004100,256,256,106,215,241,118
ENSMUSG00000004105,6771,6916,5037,653,641,60
ENSMUSG00000004110,0,3,0,1,0,0
ENSMUSG00000004113,19,10,14,36,33,33
ENSMUSG00000004127,100,99,69,63,49,54
ENSMUSG00000004151,52,46,28,27,5,21
ENSMUSG00000004187,7,8,6,1,3,2
ENSMUSG00000004207,184947,181747,150528,151607,160468,152407
ENSMUSG00000004221,2285,2392,2232,1787,1802,1889
ENSMUSG00000004231,0,0,0,0,0,1
ENSMUSG00000004233,95,71,57,98,105,106
ENSMUSG00000004263,92,76,57,88,92,80
ENSMUSG00000004264,1190,1170,1096,1201,1291,1159
ENSMUSG00000004266,5249,5523,6993,10619,11601,8123
ENSMUSG00000004267,95,106,52,101,113,82
ENSMUSG00000004268,347,302,261,395,391,299
ENSMUSG00000004270,549,555,770,741,748,926
ENSMUSG00000004285,2516,2755,3369,1878,2075,1699
ENSMUSG00000004296,706,718,10341,4842,5016,72760
ENSMUSG00000004317,2013,1937,1233,626,610,716
ENSMUSG00000004319,506,522,258,512,495,463
ENSMUSG00000004328,0,5,0,0,6,1
ENSMUSG00000004341,0,0,0,0,0,0
ENSMUSG00000004344,0,0,0,0,0,0
ENSMUSG00000004347,851,916,183,11,9,0
ENSMUSG00000004356,426,351,94,368,437,275
ENSMUSG00000004359,77,71,331,615,625,1408
ENSMUSG00000004360,1,1,3,1,0,0
ENSMUSG00000004364,2048,2137,2089,1554,1548,1582
ENSMUSG00000004366,0,0,0,0,0,0
ENSMUSG00000004371,2,3,0,12,10,2
ENSMUSG00000004383,622,583,249,689,630,212
ENSMUSG00000004393,207,233,152,285,291,242
ENSMUSG00000004394,654,671,650,573,585,724
ENSMUSG00000004415,0,1,0,0,0,0
ENSMUSG00000004446,2825,2858,2842,821,931,765
ENSMUSG00000004451,1149,1150,1131,1665,1754,1382
ENSMUSG00000004455,800,883,670,725,685,596
ENSMUSG00000004460,2387,2479,3094,2363,2404,3468
ENSMUSG00000004462,147,129,81,116,107,168
ENSMUSG00000004473,9,25,2,7,6,1
ENSMUSG00000004500,82,103,95,252,308,378
ENSMUSG00000004508,1296,1413,849,1616,1705,1904
ENSMUSG00000004530,2829,2658,1495,2181,2452,2155
ENSMUSG00000004535,5697,6018,5586,8367,9238,7544
ENSMUSG00000004540,1,0,0,0,0,0
ENSMUSG00000004542,0,0,0,0,0,0
ENSMUSG00000004552,37,47,20,25,12,19
ENSMUSG00000004558,42,6,10,7,7,3
ENSMUSG00000004561,97,123,81,102,127,89
ENSMUSG00000004562,121,116,41,99,162,144
ENSMUSG00000004565,307,299,148,264,264,303
ENSMUSG00000004567,1060,1101,782,692,703,814
ENSMUSG00000004568,109,97,45,144,125,41
ENSMUSG00000004591,758,772,572,1020,959,1033
ENSMUSG00000004609,607,621,1027,3344,3473,2023
ENSMUSG00000004610,16,1,9,15,9,12
ENSMUSG00000004612,0,0,0,4,1,0
ENSMUSG00000004626,1940,1826,2022,1791,1931,1795
ENSMUSG00000004630,0,0,0,0,0,0
ENSMUSG00000004631,20,19,2,32,32,0
ENSMUSG00000004633,124,132,172,15,4,12
ENSMUSG00000004637,106,120,108,70,72,71
ENSMUSG00000004642,248,245,295,397,393,442
ENSMUSG00000004651,0,0,0,0,0,0
ENSMUSG00000004654,0,0,0,0,0,0
ENSMUSG00000004655,31,11,0,26,32,0
ENSMUSG00000004661,456,423,291,269,348,271
ENSMUSG00000004665,574,590,473,1155,1149,1953
ENSMUSG00000004667,416,378,330,313,307,485
ENSMUSG00000004668,28,15,26,49,56,92
ENSMUSG00000004677,4122,4314,2716,4324,4603,3758
ENSMUSG00000004698,12,8,9,75,97,88
ENSMUSG00000004707,7846,8021,8135,3430,3736,2607
ENSMUSG00000004709,100,123,119,34,29,102
ENSMUSG00000004730,19030,19026,11847,15711,16455,5628
ENSMUSG00000004748,1,3,1,1,2,0
ENSMUSG00000004768,83,95,66,109,86,75
ENSMUSG00000004771,1170,1079,1583,1350,1361,1242
ENSMUSG00000004788,469,370,449,443,541,559
ENSMUSG00000004789,2045,1897,1310,1696,1788,1854
ENSMUSG00000004791,8,4,2,22,22,23
ENSMUSG00000004798,281,296,205,350,314,373
ENSMUSG00000004814,5,0,80,11,7,124
ENSMUSG00000004815,270,266,175,258,311,220
ENSMUSG00000004821,0,0,0,0,0,0
ENSMUSG00000004837,26,35,299,472,561,917
ENSMUSG00000004842,0,1,0,0,0,3
ENSMUSG00000004843,1059,1043,1084,900,826,1070
ENSMUSG00000004846,3287,3297,1946,3945,4149,2239
ENSMUSG00000004849,1645,1586,2062,1413,1536,1391
ENSMUSG00000004864,17,35,26,6,7,18
ENSMUSG00000004865,852,916,548,663,738,680
ENSMUSG00000004872,0,0,0,0,0,0
ENSMUSG00000004880,56,50,37,78,107,63
ENSMUSG00000004885,5,8,1,2,5,3
ENSMUSG00000004891,1258,1275,199,1454,1647,907
ENSMUSG00000004892,2,0,0,0,6,0
ENSMUSG00000004894,0,0,0,0,0,0
ENSMUSG00000004895,474,551,401,410,432,510
ENSMUSG00000004896,128,162,82,169,194,123
ENSMUSG00000004897,3731,4083,2627,2490,2606,2009
ENSMUSG00000004902,1,2,0,1,1,0
ENSMUSG00000004929,206,203,121,154,155,132
ENSMUSG00000004931,241,243,224,249,234,263
ENSMUSG00000004933,122,154,113,72,68,11
ENSMUSG00000004934,587,578,663,602,688,588
ENSMUSG00000004936,3153,3128,3870,4879,5406,4146
ENSMUSG00000004937,1309,1334,1027,1167,1327,1228
ENSMUSG00000004939,0,0,0,0,0,0
ENSMUSG00000004945,234,250,312,270,295,277
ENSMUSG00000004947,723,742,849,2089,2166,1845
ENSMUSG00000004948,0,0,0,1,0,1
ENSMUSG00000004951,78,79,2,96,136,5
ENSMUSG00000004952,5591,5788,5628,8584,9261,8244
ENSMUSG00000004961,0,2,0,1,1,1
ENSMUSG00000004980,6331,6426,5154,6340,6668,5715
ENSMUSG00000004988,0,0,0,0,0,0
ENSMUSG00000004994,197,207,160,198,222,230
ENSMUSG00000004996,44,43,41,29,34,42
ENSMUSG00000005034,709,722,381,862,903,850
ENSMUSG00000005043,29,45,13,43,47,40
ENSMUSG00000005045,3,7,9,6,5,15
ENSMUSG00000005054,12164,12566,15777,9804,10469,9332
ENSMUSG00000005057,131,114,127,280,259,281
ENSMUSG00000005069,356,310,186,391,408,314
ENSMUSG00000005078,232,256,208,190,178,211
ENSMUSG00000005087,6543,6561,3520,12335,12282,8953
ENSMUSG00000005089,85,99,85,1508,1492,1486
ENSMUSG00000005102,520,485,366,460,481,713
ENSMUSG00000005103,11490,11611,7499,10724,11279,10496
ENSMUSG00000005107,81,86,47,89,123,78
ENSMUSG00000005124,221,215,5,236,187,2
ENSMUSG00000005125,125,143,59,96,89,452
ENSMUSG00000005131,1,0,0,3,6,0
ENSMUSG00000005142,9877,9685,4691,9727,10558,6651
ENSMUSG00000005148,4,8,0,10,3,6
ENSMUSG00000005150,73,84,71,100,65,73
ENSMUSG00000005161,3409,3548,4423,2963,3029,3189
ENSMUSG00000005198,2451,2328,1096,2076,2201,2659
ENSMUSG00000005202,0,1,0,0,0,0
ENSMUSG00000005204,1108,1136,1036,961,957,911
ENSMUSG00000005220,2,0,0,0,0,0
ENSMUSG00000005225,369,343,198,149,118,149
ENSMUSG00000005232,0,0,0,0,0,0
ENSMUSG00000005233,15,10,10,19,18,73
ENSMUSG00000005237,5,2,83,26,19,317
ENSMUSG00000005251,2,1,1,0,0,0
ENSMUSG00000005262,609,574,538,655,632,562
ENSMUSG00000005267,242,272,145,233,247,186
ENSMUSG00000005268,0,0,0,0,1,0
ENSMUSG00000005299,512,488,354,538,563,543
ENSMUSG00000005312,2274,2181,1488,2086,2271,2038
ENSMUSG00000005320,0,0,0,0,0,0
ENSMUSG00000005338,1,0,0,5,4,0
ENSMUSG00000005339,0,0,7,0,0,7
ENSMUSG00000005354,1245,1278,1059,839,921,875
ENSMUSG00000005355,0,0,0,0,0,0
ENSMUSG00000005357,2,0,0,0,2,0
ENSMUSG00000005360,3,2,0,13,19,13
ENSMUSG00000005362,1087,1205,2301,1840,2141,1781
ENSMUSG00000005364,0,0,1,4,0,1
ENSMUSG00000005370,265,242,112,155,118,135
ENSMUSG00000005371,970,1045,661,932,914,1022
ENSMUSG00000005373,1,1,0,0,0,0
ENSMUSG00000005374,51,70,13,82,105,97
ENSMUSG00000005378,243,193,252,239,262,227
ENSMUSG00000005397,344,334,13,470,519,19
ENSMUSG00000005410,90,75,58,169,155,644
ENSMUSG00000005413,40888,43075,30641,19028,19368,41284
ENSMUSG00000005417,1140,1200,490,1475,1636,672
ENSMUSG00000005442,3836,3778,2063,3012,3384,2536
ENSMUSG00000005447,117,92,175,40,81,141
ENSMUSG00000005465,66,79,19,62,39,37
ENSMUSG00000005469,767,766,400,709,775,649
ENSMUSG00000005470,38,30,31,65,43,169
ENSMUSG00000005474,0,0,0,0,2,1
ENSMUSG00000005481,647,701,558,759,791,574
ENSMUSG00000005483,846,959,876,739,933,898
ENSMUSG00000005493,0,4,0,0,0,0
ENSMUSG00000005501,898,877,594,794,762,650
ENSMUSG00000005503,0,0,0,0,0,0
ENSMUSG00000005505,298,305,209,264,274,224
ENSMUSG00000005506,1866,1927,1272,1727,1785,1895
ENSMUSG00000005510,515,534,675,636,715,606
ENSMUSG00000005514,2640,2444,1132,1903,2043,1722
ENSMUSG00000005533,160,160,17,127,165,42
ENSMUSG00000005534,687,644,229,254,247,198
ENSMUSG00000005540,0,0,0,0,0,2
ENSMUSG00000005547,1,0,0,0,0,0
ENSMUSG00000005553,0,0,0,0,0,1
ENSMUSG00000005566,744,755,383,1498,1463,949
ENSMUSG00000005575,1697,1691,1713,3839,4037,2782
ENSMUSG00000005580,236,230,59,53,55,66
ENSMUSG00000005583,115,74,36,103,104,57
ENSMUSG00000005609,453,428,171,434,457,420
ENSMUSG00000005610,16458,16357,10413,20782,21243,17072
ENSMUSG00000005611,4,11,3,8,12,8
ENSMUSG00000005615,4287,4394,2406,1179,1147,1453
ENSMUSG00000005621,758,839,376,1056,1062,798
ENSMUSG00000005625,1654,1661,1471,1410,1582,1580
ENSMUSG00000005628,0,5,1,1,3,0
ENSMUSG00000005640,0,7,6,24,21,15
ENSMUSG00000005649,0,0,1,0,5,0
ENSMUSG00000005656,1039,1104,1073,1270,1245,1269
ENSMUSG00000005667,1365,1384,1434,1066,1004,1871
ENSMUSG00000005672,3,6,2,11,9,17
ENSMUSG00000005674,161,166,132,181,231,168
ENSMUSG00000005677,2,0,0,0,0,0
ENSMUSG00000005681,10,2,1,0,0,1
ENSMUSG00000005682,144,182,125,206,230,239
ENSMUSG00000005683,4572,4346,2930,3250,3556,4199
ENSMUSG00000005686,10721,10653,6900,799,721,786
ENSMUSG00000005687,262,269,286,254,283,350
ENSMUSG00000005696,0,0,0,0,0,0
ENSMUSG00000005698,675,790,479,779,805,930
ENSMUSG00000005699,30,25,26,15,28,46
ENSMUSG00000005705,0,0,1,0,0,0
ENSMUSG00000005716,0,0,0,0,0,0
ENSMUSG00000005718,14,11,0,7,14,3
ENSMUSG00000005732,499,446,683,699,723,641
ENSMUSG00000005763,59,33,114,124,144,439
ENSMUSG00000005774,266,287,276,569,563,612
ENSMUSG00000005779,1889,1996,2296,1691,1755,1647
ENSMUSG00000005800,3331,3337,3529,573,645,878
ENSMUSG00000005802,410,421,527,379,344,670
ENSMUSG00000005803,2782,2667,3603,767,844,1039
ENSMUSG00000005804,1248,1253,2040,1349,1207,1503
ENSMUSG00000005813,926,956,1003,901,900,1090
ENSMUSG00000005823,1241,1248,1199,1305,1396,1174
ENSMUSG00000005824,2,3,3,7,7,12
ENSMUSG00000005836,4,8,0,4,2,3
ENSMUSG00000005846,800,820,589,650,614,636
ENSMUSG00000005864,0,0,0,0,0,0
ENSMUSG00000005871,1136,1141,580,889,884,1042
ENSMUSG00000005873,3946,3969,4008,2882,3057,2072
ENSMUSG00000005881,1189,1273,1196,1056,1248,878
ENSMUSG00000005882,206,204,162,314,329,235
ENSMUSG00000005883,0,0,0,0,0,0
ENSMUSG00000005886,515,568,360,698,763,895
ENSMUSG00000005891,0,0,0,0,0,0
ENSMUSG00000005892,0,0,0,0,0,0
ENSMUSG00000005893,473,440,392,328,338,595
ENSMUSG00000005897,125,135,83,171,166,167
ENSMUSG00000005899,301,265,117,347,408,270
ENSMUSG00000005907,86,86,58,135,122,140
ENSMUSG00000005917,0,0,0,0,0,0
ENSMUSG00000005936,621,648,514,797,852,842
ENSMUSG00000005947,0,1,5,1,13,13
ENSMUSG00000005949,410,389,256,137,144,235
ENSMUSG00000005950,129,154,287,41,56,344
ENSMUSG00000005951,26,27,17,14,15,26
ENSMUSG00000005952,0,0,0,0,0,0
ENSMUSG00000005958,4,5,0,9,10,0
ENSMUSG00000005968,29,33,13,31,38,23
ENSMUSG00000005973,634,665,364,911,979,275
ENSMUSG00000005980,0,0,0,0,0,0
ENSMUSG00000005981,1217,1284,1080,990,1129,923
ENSMUSG00000005982,632,571,519,597,666,608
ENSMUSG00000005983,47,52,35,32,34,33
ENSMUSG00000005986,28,18,28,57,57,24
ENSMUSG00000005994,0,0,0,0,0,0
ENSMUSG00000006005,6171,6344,3739,7326,7994,10009
ENSMUSG00000006007,0,0,0,0,0,0
ENSMUSG00000006010,785,779,732,620,686,601
ENSMUSG00000006014,128,150,9,106,133,22
ENSMUSG00000006019,280,285,189,368,441,351
ENSMUSG00000006021,33,29,39,39,63,51
ENSMUSG00000006024,2677,2657,1975,1857,1979,1716
ENSMUSG00000006050,486,463,490,541,642,480
ENSMUSG00000006056,0,0,0,0,0,0
ENSMUSG00000006057,521,361,587,299,554,607
ENSMUSG00000006058,718,779,699,843,945,649
ENSMUSG00000006095,739,719,1024,733,805,880
ENSMUSG00000006127,1021,1022,928,1148,1396,1352
ENSMUSG00000006134,1328,1182,740,1148,1209,1001
ENSMUSG00000006143,0,0,0,0,0,0
ENSMUSG00000006154,58,31,18,52,48,46
ENSMUSG00000006169,1658,1658,1210,2338,2487,2077
ENSMUSG00000006179,3,6,4,1,0,2
ENSMUSG00000006191,125,97,56,112,96,96
ENSMUSG00000006200,0,0,0,0,0,0
ENSMUSG00000006204,0,0,0,0,0,0
ENSMUSG00000006205,82,88,15,200,242,29
ENSMUSG00000006215,461,448,399,391,473,441
ENSMUSG00000006216,9,13,3,1,2,4
ENSMUSG00000006218,0,0,0,0,0,1
ENSMUSG00000006219,1220,1300,715,974,1029,786
ENSMUSG00000006221,87,16,10,12,12,8
ENSMUSG00000006235,0,1,1,0,1,2
ENSMUSG00000006241,11,4,6,3,6,6
ENSMUSG00000006262,1093,1056,882,1244,1043,1284
ENSMUSG00000006269,0,0,0,0,0,0
ENSMUSG00000006270,0,0,0,0,0,0
ENSMUSG00000006273,13214,13210,14402,11154,11449,11316
ENSMUSG00000006276,908,984,578,1067,1137,823
ENSMUSG00000006281,2517,2254,1448,2152,2224,1873
ENSMUSG00000006288,170,176,152,184,177,194
ENSMUSG00000006289,240,214,258,185,251,214
ENSMUSG00000006299,2022,2108,1886,2064,2399,1779
ENSMUSG00000006301,2717,2640,2456,1620,1621,1840
ENSMUSG00000006304,14076,14558,16027,14623,15320,15558
ENSMUSG00000006307,896,911,537,1187,1214,1066
ENSMUSG00000006310,16,17,8,20,12,17
ENSMUSG00000006311,0,0,0,0,0,0
ENSMUSG00000006313,9,7,3,4,4,1
ENSMUSG00000006315,184,177,157,158,214,126
ENSMUSG00000006333,5122,5168,6310,6858,7425,7329
ENSMUSG00000006335,194,185,167,192,233,132
ENSMUSG00000006342,560,445,471,182,222,419
ENSMUSG00000006344,645,709,303,18,10,1
ENSMUSG00000006345,17,14,18,2,1,4
ENSMUSG00000006356,85,56,4,56,58,7
ENSMUSG00000006360,1377,1442,1108,1419,1699,1893
ENSMUSG00000006362,30,20,19,19,6,88
ENSMUSG00000006369,28,42,0,32,62,0
ENSMUSG00000006373,2920,2957,2219,951,941,918
ENSMUSG00000006378,2,1,2,3,1,2
ENSMUSG00000006386,2,0,0,0,1,0
ENSMUSG00000006389,0,0,1,1,9,3
ENSMUSG00000006390,2211,2303,2110,2106,2240,1790
ENSMUSG00000006392,603,625,592,657,747,537
ENSMUSG00000006395,160,159,150,146,163,110
ENSMUSG00000006398,31,30,1,30,42,42
ENSMUSG00000006403,72,62,14,108,102,41
ENSMUSG00000006411,101,108,112,361,351,358
ENSMUSG00000006412,442,385,371,411,469,365
ENSMUSG00000006418,3804,4020,5581,6342,6588,6943
ENSMUSG00000006423,687,683,645,574,619,723
ENSMUSG00000006435,2,4,0,6,2,0
ENSMUSG00000006442,190,176,49,179,256,107
ENSMUSG00000006445,6,11,0,22,42,1
ENSMUSG00000006456,381,346,218,242,244,244
ENSMUSG00000006457,4,3,0,1,5,0
ENSMUSG00000006463,218,217,151,256,266,116
ENSMUSG00000006464,13,9,3,7,6,11
ENSMUSG00000006469,0,0,0,0,0,0
ENSMUSG00000006471,74,58,40,68,98,58
ENSMUSG00000006476,307,300,301,313,309,245
ENSMUSG00000006488,0,0,0,0,0,0
ENSMUSG00000006490,0,0,0,0,0,0
ENSMUSG00000006494,112,96,66,233,248,291
ENSMUSG00000006498,3035,3143,1826,3773,3811,3142
ENSMUSG00000006517,259,255,526,146,169,312
ENSMUSG00000006519,12030,12598,19484,10267,10811,11029
ENSMUSG00000006522,0,0,0,0,0,0
ENSMUSG00000006526,74,95,149,308,420,378
ENSMUSG00000006527,914,905,593,692,690,671
ENSMUSG00000006529,0,2,0,1,0,0
ENSMUSG00000006538,4,0,2,0,0,0
ENSMUSG00000006542,0,0,0,1,2,4
ENSMUSG00000006546,0,0,0,0,0,0
ENSMUSG00000006567,0,0,0,0,0,1
ENSMUSG00000006570,0,0,0,0,0,0
ENSMUSG00000006574,0,0,0,0,0,0
ENSMUSG00000006575,2,0,0,0,3,0
ENSMUSG00000006576,85,68,43,31,33,29
ENSMUSG00000006585,415,394,200,429,387,361
ENSMUSG00000006586,8,11,0,18,11,0
ENSMUSG00000006587,0,0,1,0,1,4
ENSMUSG00000006589,1165,1278,1111,651,737,559
ENSMUSG00000006599,949,1073,941,766,782,922
ENSMUSG00000006611,188,198,146,211,186,164
ENSMUSG00000006638,21,16,8,18,30,9
ENSMUSG00000006641,43,35,16,30,22,21
ENSMUSG00000006642,0,0,0,0,0,0
ENSMUSG00000006649,0,0,0,0,0,0
ENSMUSG00000006651,52,52,21,17,32,19
ENSMUSG00000006673,1194,1292,952,1086,1322,1329
ENSMUSG00000006675,7,2,1,6,4,0
ENSMUSG00000006676,1996,1982,1400,1845,1926,1607
ENSMUSG00000006678,30,37,14,58,41,127
ENSMUSG00000006699,10007,10013,13156,10628,10356,12086
ENSMUSG00000006705,231,261,173,236,213,220
ENSMUSG00000006711,0,0,0,0,1,0
ENSMUSG00000006715,66,79,88,44,56,125
ENSMUSG00000006717,108,106,87,82,82,90
ENSMUSG00000006720,0,0,0,1,1,0
ENSMUSG00000006724,0,5,0,1,3,0
ENSMUSG00000006728,653,657,410,608,632,502
ENSMUSG00000006731,1679,1587,788,508,491,852
ENSMUSG00000006732,90,96,30,75,117,57
ENSMUSG00000006736,1648,1626,1532,1737,1765,1692
ENSMUSG00000006740,4153,4177,2830,5279,5342,4546
ENSMUSG00000006763,61,44,39,103,139,125
ENSMUSG00000006764,0,0,0,0,0,0
ENSMUSG00000006777,0,0,0,0,0,0
ENSMUSG00000006782,621,630,589,1264,1329,608
ENSMUSG00000006784,3,3,5,4,3,20
ENSMUSG00000006800,430,401,335,359,345,850
ENSMUSG00000006818,17456,17084,18083,30200,32856,21970
ENSMUSG00000006850,75,102,121,181,170,187
ENSMUSG00000006906,371,384,308,418,443,465
ENSMUSG00000006920,672,690,477,670,706,761
ENSMUSG00000006930,29,34,34,80,113,26
ENSMUSG00000006931,46,41,2,65,92,0
ENSMUSG00000006932,9007,8818,8076,6544,6579,6112
ENSMUSG00000006941,343,323,411,252,216,236
ENSMUSG00000006948,0,0,0,0,0,0
ENSMUSG00000006958,0,1,0,0,0,0
ENSMUSG00000006998,4768,4983,3720,4029,4188,4307
ENSMUSG00000007021,0,2,0,0,1,0
ENSMUSG00000007029,429,405,141,600,697,459
ENSMUSG00000007030,5,6,1,2,0,1
ENSMUSG00000007033,40,53,22,28,21,25
ENSMUSG00000007034,0,0,0,0,1,5
ENSMUSG00000007035,100,89,66,7,6,4
ENSMUSG00000007036,964,944,1101,1553,1687,967
ENSMUSG00000007038,1674,1481,1551,1438,1407,1380
ENSMUSG00000007039,8,11,19,18,16,8
ENSMUSG00000007041,5617,6185,6747,4166,4672,3644
ENSMUSG00000007050,139,145,86,160,184,158
ENSMUSG00000007080,39,27,6,55,44,178
ENSMUSG00000007097,20,1,0,1,1,0
ENSMUSG00000007107,1,2,0,0,0,0
ENSMUSG00000007122,10,3,0,2,1,0
ENSMUSG00000007207,16,13,8,23,14,3
ENSMUSG00000007209,0,0,0,0,0,0
ENSMUSG00000007216,39,53,65,24,45,40
ENSMUSG00000007279,2,1,0,1,1,2
ENSMUSG00000007338,146,189,155,184,180,208
ENSMUSG00000007379,8,4,2,4,2,4
ENSMUSG00000007411,533,604,472,608,647,539
ENSMUSG00000007415,857,875,803,676,718,771
