sampleID	panel	mean_cptt	detected_cell_fraction	present_genes	missing_genes
Patient_062	luad_tumor	0.1430784283095589	0.03911111111111111	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_062	endothelial	0.44506814974513376	0.12088888888888889	PECAM1,VWF,EMCN,KDR,ENG	
Patient_062	fibroblast	3.1179905345157475	0.14844444444444443	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_063	leukocyte	2.39950112738975	0.44166666666666665	PTPRC	
Patient_063	t_nk	57.99306797750194	0.6416666666666667	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_063	b_cell	42.794602240068144	0.8583333333333333	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_063	myeloid	16.610576021379032	0.4388888888888889	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_063	dendritic	0.9365125567157275	0.09166666666666666	FCER1A,CD1C,CLEC10A,CD1A	
Patient_063	dendritic_hla	58.512651524940765	0.775	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_063	macrophage	21.17268727801896	0.17222222222222222	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_063	mast	3.2893666539004536	0.027777777777777776	TPSAB1,TPSB2,KIT,MS4A2	
Patient_063	granulocyte	17.243545720856993	0.33055555555555555	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_063	epithelial	15.143668387176776	0.2111111111111111	EPCAM,KRT8,KRT18,KRT19	
Patient_063	basal	6.265103826737117	0.175	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_063	squamous_tumor	9.336996846610914	0.18888888888888888	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_063	alveolar_at2	11.502051513366986	0.04722222222222222	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_063	luad_tumor	1.3314561543931482	0.06111111111111111	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_063	endothelial	0.27869903767782483	0.10555555555555556	PECAM1,VWF,EMCN,KDR,ENG	
Patient_063	fibroblast	3.343463456465213	0.12222222222222222	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_064	leukocyte	2.5996924073375514	0.37425149700598803	PTPRC	
Patient_064	t_nk	47.98167562664368	0.5988023952095808	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_064	b_cell	35.698095369696915	0.8323353293413174	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_064	myeloid	17.503662110463686	0.4491017964071856	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_064	dendritic	1.0568729521656497	0.11077844311377245	FCER1A,CD1C,CLEC10A,CD1A	
Patient_064	dendritic_hla	49.50547917265999	0.7784431137724551	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_064	macrophage	10.839688883325818	0.17964071856287425	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_064	mast	6.454101974684126	0.023952095808383235	TPSAB1,TPSB2,KIT,MS4A2	
Patient_064	granulocyte	13.603912299367918	0.33532934131736525	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_064	epithelial	14.758434073872209	0.23952095808383234	EPCAM,KRT8,KRT18,KRT19	
Patient_064	basal	6.28759689226408	0.218562874251497	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_064	squamous_tumor	8.8550385343095	0.20359281437125748	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_064	alveolar_at2	0.5388960190357636	0.011976047904191617	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_064	luad_tumor	0.2524065327021107	0.08682634730538923	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_064	endothelial	0.4169027059649398	0.11976047904191617	PECAM1,VWF,EMCN,KDR,ENG	
Patient_064	fibroblast	2.1046098775010806	0.15868263473053892	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_065	leukocyte	2.5949720463631167	0.3906810035842294	PTPRC	
Patient_065	t_nk	46.817350572618366	0.6272401433691757	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_065	b_cell	47.79599529942974	0.9121863799283154	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_065	myeloid	21.152184262889325	0.521505376344086	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_065	dendritic	0.7413013932654261	0.0967741935483871	FCER1A,CD1C,CLEC10A,CD1A	
Patient_065	dendritic_hla	63.44395910212032	0.7777777777777778	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_065	macrophage	46.21668345713868	0.24193548387096775	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_065	mast	9.785538199259323	0.03046594982078853	TPSAB1,TPSB2,KIT,MS4A2	
Patient_065	granulocyte	9.541826104058222	0.2921146953405018	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_065	epithelial	4.910380604864634	0.12724014336917563	EPCAM,KRT8,KRT18,KRT19	
Patient_065	basal	2.232034347058256	0.0913978494623656	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_065	squamous_tumor	2.691937522375464	0.1111111111111111	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_065	alveolar_at2	9.618538631706054	0.05555555555555555	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_065	luad_tumor	0.7498155478795492	0.05555555555555555	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_065	endothelial	0.3698604713385233	0.12724014336917563	PECAM1,VWF,EMCN,KDR,ENG	
Patient_065	fibroblast	1.906498223951796	0.06989247311827956	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_066	leukocyte	1.7088141681822466	0.2914285714285714	PTPRC	
Patient_066	t_nk	53.471014291382005	0.5485714285714286	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_066	b_cell	56.27570551876803	0.7847619047619048	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_066	myeloid	25.80288814702904	0.5561904761904762	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_066	dendritic	0.49215986900121217	0.07047619047619047	FCER1A,CD1C,CLEC10A,CD1A	
Patient_066	dendritic_hla	89.9023626616737	0.76	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_066	macrophage	42.2472769549355	0.3295238095238095	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_066	mast	44.961759484712225	0.11619047619047619	TPSAB1,TPSB2,KIT,MS4A2	
Patient_066	granulocyte	5.229535222995601	0.2361904761904762	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_066	epithelial	12.627403655239876	0.26666666666666666	EPCAM,KRT8,KRT18,KRT19	
Patient_066	basal	3.7657592778279545	0.22666666666666666	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_066	squamous_tumor	3.493675491448592	0.22666666666666666	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_066	alveolar_at2	10.831059787977315	0.05333333333333334	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_066	luad_tumor	0.7305921449678483	0.03428571428571429	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_066	endothelial	0.42852528418033337	0.14095238095238094	PECAM1,VWF,EMCN,KDR,ENG	
Patient_066	fibroblast	8.38507648254583	0.08952380952380952	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
Patient_067	leukocyte	1.9801965223061269	0.2718720602069614	PTPRC	
Patient_067	t_nk	29.397749778946935	0.3885230479774224	CD3D,CD3E,TRAC,NKG7,GNLY	
Patient_067	b_cell	97.91787840770235	0.8842897460018815	MS4A1,CD79A,CD37,CD74,CD79B	
Patient_067	myeloid	18.86119971072234	0.605832549388523	LST1,TYROBP,FCER1G,AIF1,CTSS	
Patient_067	dendritic	1.7797729679289758	0.10442144873000941	FCER1A,CD1C,CLEC10A,CD1A	
Patient_067	dendritic_hla	165.999703083526	0.8466603951081844	HLA-DRA,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1	
Patient_067	macrophage	84.04411827676267	0.5729068673565381	C1QA,C1QB,C1QC,APOE,MARCO	
Patient_067	mast	128.4168630172742	0.1984948259642521	TPSAB1,TPSB2,KIT,MS4A2	
Patient_067	granulocyte	5.158118971696665	0.33584195672624645	FCGR3B,CSF3R,S100A8,S100A9,MNDA	
Patient_067	epithelial	8.81816805886789	0.26904985888993416	EPCAM,KRT8,KRT18,KRT19	
Patient_067	basal	3.3095062745422243	0.14299153339604892	KRT5,KRT14,KRT17,TP63,KRT15	
Patient_067	squamous_tumor	2.660031488472522	0.15145813734713076	KRT6A,KRT13,SFN,CLCA2,SERPINB3,SERPINB4	
Patient_067	alveolar_at2	76.19322567625794	0.3508936970837253	SFTPA1,SFTPA2,SFTPB,SFTPC,NAPSA,ABCA3	
Patient_067	luad_tumor	3.740950192711236	0.08936970837253057	NKX2-1,NAPSA,CEACAM6,MUC1,MSLN	
Patient_067	endothelial	0.8322393123442023	0.22389463781749766	PECAM1,VWF,EMCN,KDR,ENG	
Patient_067	fibroblast	20.118051867736565	0.20319849482596425	COL1A1,COL1A2,COL3A1,DCN,COL6A1	
